category,path,line,source
timer_or_ui_cadence,applications/main/lfrfid/scenes/lfrfid_scene_save_success.c,14,"popup_set_timeout(popup, 1500);"
timer_or_ui_cadence,applications/main/lfrfid/scenes/lfrfid_scene_write_success.c,11,"popup_set_timeout(popup, 1500);"
blocking_notification,applications/main/lfrfid/scenes/lfrfid_scene_write_success.c,15,"notification_message_block(app->notifications, &sequence_set_green_255);"
blocking_notification,applications/main/lfrfid/scenes/lfrfid_scene_write_success.c,36,"notification_message_block(app->notifications, &sequence_reset_green);"
timer_or_ui_cadence,applications/main/momentum_app/momentum_app.c,131,"popup_set_timeout(app->popup, 1000);"
timer_or_ui_cadence,applications/main/momentum_app/momentum_app.c,141,"popup_set_timeout(app->popup, 0);"
timer_or_ui_cadence,applications/main/momentum_app/scenes/momentum_app_scene_protocols_freqs_add.c,72,"popup_set_timeout(app->popup, 1000);"
unbounded_wait,applications/main/nfc/cli/commands/apdu/nfc_cli_command_apdu.c,176,"furi_message_queue_get(instance->input_queue, &request_type, FuriWaitForever);"
unbounded_wait,applications/main/nfc/cli/commands/apdu/nfc_cli_command_apdu.c,212,"furi_message_queue_put(instance->input_queue, &request_type, FuriWaitForever);"
unbounded_wait,applications/main/nfc/cli/commands/apdu/nfc_cli_command_apdu.c,213,"furi_semaphore_acquire(instance->sem_done, FuriWaitForever);"
unbounded_wait,applications/main/nfc/cli/commands/apdu/nfc_cli_command_apdu.c,219,"furi_message_queue_put(instance->input_queue, &request_type, FuriWaitForever);"
explicit_delay,applications/main/nfc/cli/commands/nfc_cli_command_emulate.c,84,furi_delay_ms(100);
explicit_delay,applications/main/nfc/cli/commands/nfc_cli_command_field.c,16,furi_delay_ms(50);
unbounded_wait,applications/main/nfc/cli/commands/raw/nfc_cli_command_raw.c,74,"furi_message_queue_put(instance->input_queue, &instance->request_type, FuriWaitForever);"
unbounded_wait,applications/main/nfc/cli/commands/raw/nfc_cli_command_raw.c,75,"furi_semaphore_acquire(instance->sem_done, FuriWaitForever);"
unbounded_wait,applications/main/nfc/cli/commands/raw/nfc_cli_command_raw.c,137,"furi_message_queue_get(instance->input_queue, &request_type, FuriWaitForever);"
unbounded_wait,applications/main/nfc/cli/commands/raw/nfc_cli_command_raw.c,192,"furi_message_queue_put(instance->input_queue, &instance->request_type, FuriWaitForever);"
unbounded_wait,applications/main/nfc/cli/commands/raw/nfc_cli_command_raw.c,193,"furi_semaphore_acquire(instance->sem_done, FuriWaitForever);"
blocking_notification,applications/main/nfc/helpers/protocol_support/nfc_protocol_support.c,506,"notification_message_block(instance->notifications, &sequence_set_green_255);"
blocking_notification,applications/main/nfc/helpers/protocol_support/nfc_protocol_support.c,533,"notification_message_block(instance->notifications, &sequence_reset_green);"
timer_or_ui_cadence,applications/main/nfc/helpers/protocol_support/nfc_protocol_support.c,953,"popup_set_timeout(popup, 1500);"
timer_or_ui_cadence,applications/main/nfc/scenes/nfc_scene_delete_success.c,15,"popup_set_timeout(popup, 1500);"
timer_or_ui_cadence,applications/main/nfc/scenes/nfc_scene_emulate.c,24,furi_timer_start(
timer_or_ui_cadence,applications/main/nfc/scenes/nfc_scene_mf_classic_detect_reader.c,114,"furi_timer_start(instance->timer, NFC_SCENE_DETECT_READER_WAIT_NONCES_TIMEOUT_MS);"
timer_or_ui_cadence,applications/main/nfc/scenes/nfc_scene_mf_classic_keys_warn_duplicate.c,24,"popup_set_timeout(popup, 1500);"
timer_or_ui_cadence,applications/main/nfc/scenes/nfc_scene_mf_classic_update_initial_success.c,17,"popup_set_timeout(popup, 1500);"
timer_or_ui_cadence,applications/main/nfc/scenes/nfc_scene_mf_ultralight_c_keys_warn_duplicate.c,24,"popup_set_timeout(popup, 1500);"
blocking_notification,applications/main/nfc/scenes/nfc_scene_mf_ultralight_unlock_warn.c,99,"notification_message_block(nfc->notifications, &sequence_reset_green);"
timer_or_ui_cadence,applications/main/nfc/scenes/nfc_scene_restore_original.c,15,"popup_set_timeout(popup, 1500);"
timer_or_ui_cadence,applications/main/nfc/scenes/nfc_scene_save_success.c,15,"popup_set_timeout(popup, 1500);"
explicit_delay,applications/main/onewire/onewire_cli.c,40,furi_delay_ms(100);
unbounded_wait,applications/main/subghz/helpers/subghz_chat.c,37,"furi_message_queue_put(instance->event_queue, &event, FuriWaitForever);"
unbounded_wait,applications/main/subghz/helpers/subghz_chat.c,52,"furi_message_queue_put(instance->event_queue, &event, FuriWaitForever);"
unbounded_wait,applications/main/subghz/helpers/subghz_chat.c,56,"furi_message_queue_put(instance->event_queue, &event, FuriWaitForever);"
thread_join,applications/main/subghz/helpers/subghz_chat.c,113,furi_thread_join(instance->thread);
unbounded_wait,applications/main/subghz/helpers/subghz_chat.c,124,"if(furi_message_queue_get(instance->event_queue, &event, FuriWaitForever) == FuriStatusOk) {"
unbounded_wait,applications/main/subghz/helpers/subghz_chat.c,134,"furi_message_queue_put(instance->event_queue, event, FuriWaitForever);"
explicit_delay,applications/main/subghz/helpers/subghz_frequency_analyzer_worker.c,106,furi_delay_ms(10);
explicit_delay,applications/main/subghz/helpers/subghz_frequency_analyzer_worker.c,138,furi_delay_ms(2);
explicit_delay,applications/main/subghz/helpers/subghz_frequency_analyzer_worker.c,183,furi_delay_ms(2);
thread_join,applications/main/subghz/helpers/subghz_frequency_analyzer_worker.c,313,furi_thread_join(instance->thread);
unbounded_wait,applications/main/subghz/helpers/subghz_gps.c,77,"furi_thread_flags_wait(WORKER_ALL_RX_EVENTS, FuriFlagWaitAny, FuriWaitForever);"
thread_join,applications/main/subghz/helpers/subghz_gps.c,131,furi_thread_join(subghz_gps->thread);
explicit_delay,applications/main/subghz/scenes/subghz_scene_decode_raw.c,156,furi_delay_ms(100);
timer_or_ui_cadence,applications/main/subghz/scenes/subghz_scene_delete_success.c,17,"popup_set_timeout(popup, 1500);"
timer_or_ui_cadence,applications/main/subghz/scenes/subghz_scene_receiver.c,443,"furi_timer_start(subghz->timer, repeat_time);"
timer_or_ui_cadence,applications/main/subghz/scenes/subghz_scene_save_success.c,16,"popup_set_timeout(popup, 1500);"
timer_or_ui_cadence,applications/main/subghz/scenes/subghz_scene_show_error_sub.c,16,"popup_set_timeout(popup, 1500);"
timer_or_ui_cadence,applications/main/subghz/scenes/subghz_scene_show_gps.c,51,"furi_timer_start(subghz->gps->timer, 1000);"
timer_or_ui_cadence,applications/main/subghz/scenes/subghz_scene_transmitter.c,81,furi_timer_start(
timer_or_ui_cadence,applications/main/subghz/subghz.c,117,view_dispatcher_set_tick_event_callback(
explicit_delay,applications/main/subghz/subghz_cli.c,103,furi_delay_ms(250);
explicit_delay,applications/main/subghz/subghz_cli.c,144,furi_delay_ms(250);
explicit_delay,applications/main/subghz/subghz_cli.c,251,furi_delay_ms(333);
explicit_delay,applications/main/subghz/subghz_cli.c,527,furi_delay_ms(100);
explicit_delay,applications/main/subghz/subghz_cli.c,536,furi_delay_us(500); //you need to have time to read from the file from the SD card
explicit_delay,applications/main/subghz/subghz_cli.c,782,furi_delay_ms(200);
explicit_delay,applications/main/subghz/subghz_cli.c,789,furi_delay_ms(333);
explicit_delay,applications/main/subghz/subghz_cli.c,1035,furi_delay_ms(10);
explicit_delay,applications/main/subghz/subghz_cli.c,1087,furi_delay_ms(10);
timer_or_ui_cadence,applications/main/subghz/views/receiver.c,120,"furi_timer_start(subghz_receiver->timer, 1000);"
timer_or_ui_cadence,applications/main/subghz/views/receiver.c,167,"furi_timer_start(subghz_receiver->flip_time_timer, FLIP_TIMEOUT);"
timer_or_ui_cadence,applications/main/subghz/views/receiver.c,500,"furi_timer_start(subghz_receiver->timer, 1000);"
timer_or_ui_cadence,applications/main/subghz/views/receiver.c,514,"furi_timer_start(subghz_receiver->timer, 650);"
timer_or_ui_cadence,applications/main/u2f/scenes/u2f_scene_main.c,56,"furi_timer_start(app->timer, U2F_REQUEST_TIMEOUT);"
blocking_notification,applications/main/u2f/scenes/u2f_scene_main.c,70,"notification_message_block(app->notifications, &sequence_set_green_255);"
timer_or_ui_cadence,applications/main/u2f/scenes/u2f_scene_main.c,72,"furi_timer_start(app->timer, U2F_SUCCESS_TIMEOUT);"
blocking_notification,applications/main/u2f/scenes/u2f_scene_main.c,76,"notification_message_block(app->notifications, &sequence_reset_rgb);"
blocking_notification,applications/main/u2f/scenes/u2f_scene_main.c,115,"notification_message_block(app->notifications, &sequence_reset_rgb);"
timer_or_ui_cadence,applications/main/u2f/u2f_app.c,34,view_dispatcher_set_tick_event_callback(
timer_or_ui_cadence,applications/main/u2f/u2f_hid.c,159,"furi_timer_start(u2f_hid->lock_timer, lock_timeout * 1000);"
unbounded_wait,applications/main/u2f/u2f_hid.c,204,FuriWaitForever);
thread_join,applications/main/u2f/u2f_hid.c,307,furi_thread_join(u2f_hid->thread);
explicit_delay,applications/services/bt/bt_cli.c,47,furi_delay_ms(250);
explicit_delay,applications/services/bt/bt_cli.c,75,furi_delay_ms(250);
explicit_delay,applications/services/bt/bt_cli.c,125,furi_delay_ms(250);
explicit_delay,applications/services/bt/bt_cli.c,158,furi_delay_ms(250);
unbounded_wait,applications/services/bt/bt_service/bt.c,75,"furi_message_queue_put(bt->message_queue, &msg, FuriWaitForever) == FuriStatusOk);"
unbounded_wait,applications/services/bt/bt_service/bt.c,141,"furi_message_queue_put(bt->message_queue, &message, FuriWaitForever) == FuriStatusOk);"
unbounded_wait,applications/services/bt/bt_service/bt.c,151,"furi_message_queue_put(bt->message_queue, &message, FuriWaitForever) == FuriStatusOk);"
unbounded_wait,applications/services/bt/bt_service/bt.c,216,"furi_message_queue_put(bt->message_queue, &message, FuriWaitForever) == FuriStatusOk);"
unbounded_wait,applications/services/bt/bt_service/bt.c,243,"bt->rpc_event, BT_RPC_EVENT_ALL, FuriFlagWaitAny | FuriFlagNoClear, FuriWaitForever);"
unbounded_wait,applications/services/bt/bt_service/bt.c,281,"furi_message_queue_put(bt->message_queue, &message, FuriWaitForever) == FuriStatusOk);"
unbounded_wait,applications/services/bt/bt_service/bt.c,306,"furi_message_queue_put(bt->message_queue, &message, FuriWaitForever) == FuriStatusOk);"
unbounded_wait,applications/services/bt/bt_service/bt.c,326,"furi_message_queue_put(bt->message_queue, &message, FuriWaitForever) == FuriStatusOk);"
unbounded_wait,applications/services/bt/bt_service/bt.c,339,"furi_message_queue_put(bt->message_queue, &message, FuriWaitForever) == FuriStatusOk);"
unbounded_wait,applications/services/bt/bt_service/bt.c,556,"furi_message_queue_get(bt->message_queue, &message, FuriWaitForever) == FuriStatusOk);"
unbounded_wait,applications/services/bt/bt_service/bt_api.c,21,"furi_message_queue_put(bt->message_queue, &message, FuriWaitForever) == FuriStatusOk);"
unbounded_wait,applications/services/bt/bt_service/bt_api.c,40,"furi_message_queue_put(bt->message_queue, &message, FuriWaitForever) == FuriStatusOk);"
unbounded_wait,applications/services/bt/bt_service/bt_api.c,56,"furi_message_queue_put(bt->message_queue, &message, FuriWaitForever) == FuriStatusOk);"
unbounded_wait,applications/services/bt/bt_service/bt_settings_api.c,18,"furi_message_queue_put(bt->message_queue, &message, FuriWaitForever) == FuriStatusOk);"
unbounded_wait,applications/services/bt/bt_service/bt_settings_api.c,34,"furi_message_queue_put(bt->message_queue, &message, FuriWaitForever) == FuriStatusOk);"
explicit_delay,applications/services/cli/cli_main_commands.c,198,furi_delay_ms(100);
blocking_notification,applications/services/cli/cli_main_commands.c,333,"notification_message_block(notification, &sequence_reset_vibro);"
blocking_notification,applications/services/cli/cli_main_commands.c,343,"notification_message_block(notification, &sequence_set_vibro_on);"
blocking_notification,applications/services/cli/cli_main_commands.c,405,"notification_internal_message_block(notification, &notification_sequence);"
explicit_delay,applications/services/cli/cli_vcp.c,244,"furi_delay_ms(33); // we are too fast, minicom isn't ready yet"
unbounded_wait,applications/services/cli/cli_vcp.c,306,"furi_message_queue_put(cli_vcp->message_queue, message, FuriWaitForever);"
blocking_notification,applications/services/cli/commands/buzzer.c,83,"notification_message_block(notification, &sound_on_sequence);"
blocking_notification,applications/services/cli/commands/buzzer.c,92,"notification_message_block(notification, &sound_off_sequence);"
timer_or_ui_cadence,applications/services/desktop/animations/animation_manager.c,223,furi_timer_start(
timer_or_ui_cadence,applications/services/desktop/animations/animation_manager.c,580,furi_timer_start(
timer_or_ui_cadence,applications/services/desktop/animations/animation_manager.c,589,furi_timer_start(
timer_or_ui_cadence,applications/services/desktop/animations/views/bubble_animation_view.c,199,"furi_timer_start(view->timer, 1000 / frame_rate);"
timer_or_ui_cadence,applications/services/desktop/animations/views/bubble_animation_view.c,304,"furi_timer_start(view->timer, 1000 / frame_rate);"
timer_or_ui_cadence,applications/services/desktop/animations/views/bubble_animation_view.c,383,"furi_timer_start(view->timer, 1000 / new_animation->icon_animation.frame_rate);"
timer_or_ui_cadence,applications/services/desktop/animations/views/bubble_animation_view.c,409,"furi_timer_start(view->timer, 1000 / frame_rate);"
timer_or_ui_cadence,applications/services/desktop/animations/views/one_shot_animation_view.c,124,"furi_timer_start(view->update_timer, 1000 / model->icon->frame_rate);"
timer_or_ui_cadence,applications/services/desktop/desktop.c,74,"furi_timer_start(desktop->update_clock_timer, furi_ms_to_ticks(1000));"
timer_or_ui_cadence,applications/services/desktop/desktop.c,192,furi_timer_start(
timer_or_ui_cadence,applications/services/desktop/desktop.c,276,view_dispatcher_set_tick_event_callback(
explicit_delay,applications/services/desktop/scenes/desktop_scene_lock_menu.c,73,furi_delay_ms(500);
explicit_delay,applications/services/desktop/scenes/desktop_scene_lock_menu.c,108,furi_delay_ms(500);
timer_or_ui_cadence,applications/services/desktop/scenes/desktop_scene_pin_input.c,42,"furi_timer_start(state->timer, new_period);"
timer_or_ui_cadence,applications/services/desktop/views/desktop_view_locked.c,158,"furi_timer_start(locked_view->timer, LOCKED_HINT_TIMEOUT_MS);"
timer_or_ui_cadence,applications/services/desktop/views/desktop_view_locked.c,173,"furi_timer_start(locked_view->timer, LOCKED_HINT_TIMEOUT_MS);"
timer_or_ui_cadence,applications/services/desktop/views/desktop_view_locked.c,300,"furi_timer_start(locked_view->timer, COVER_MOVING_INTERVAL_MS);"
timer_or_ui_cadence,applications/services/desktop/views/desktop_view_locked.c,326,"furi_timer_start(locked_view->timer, COVER_MOVING_INTERVAL_MS);"
timer_or_ui_cadence,applications/services/desktop/views/desktop_view_pin_input.c,97,"furi_timer_start(pin_input->timer, NO_ACTIVITY_TIMEOUT);"
timer_or_ui_cadence,applications/services/desktop/views/desktop_view_pin_input.c,198,"furi_timer_start(pin_input->timer, NO_ACTIVITY_TIMEOUT);"
timer_or_ui_cadence,applications/services/desktop/views/desktop_view_pin_timeout.c,98,"furi_timer_start(instance->timer, 1000);"
timer_or_ui_cadence,applications/services/desktop/views/desktop_view_slideshow.c,50,"furi_timer_start(instance->auto_timer, 2 * furi_kernel_get_tick_frequency());"
timer_or_ui_cadence,applications/services/desktop/views/desktop_view_slideshow.c,59,"furi_timer_start(instance->auto_timer, 2 * furi_kernel_get_tick_frequency());"
timer_or_ui_cadence,applications/services/desktop/views/desktop_view_slideshow.c,95,"furi_timer_start(instance->timer, DESKTOP_SLIDESHOW_POWEROFF_SHORT);"
timer_or_ui_cadence,applications/services/desktop/views/desktop_view_slideshow.c,99,"furi_timer_start(instance->timer, DESKTOP_SLIDESHOW_POWEROFF_LONG);"
timer_or_ui_cadence,applications/services/desktop/views/desktop_view_slideshow.c,140,"furi_timer_start(instance->timer, DESKTOP_SLIDESHOW_POWEROFF_LONG);"
unbounded_wait,applications/services/dialogs/dialogs.c,51,"if(furi_message_queue_get(app->message_queue, &message, FuriWaitForever) == FuriStatusOk) {"
unbounded_wait,applications/services/dialogs/dialogs_api.c,58,"furi_message_queue_put(context->message_queue, &message, FuriWaitForever) == FuriStatusOk);"
unbounded_wait,applications/services/dialogs/dialogs_api.c,89,"furi_message_queue_put(context->message_queue, &message, FuriWaitForever) == FuriStatusOk);"
unbounded_wait,applications/services/dolphin/dolphin.c,176,"furi_message_queue_put(dolphin->event_queue, event, FuriWaitForever) == FuriStatusOk);"
